Nhận xét,
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
Không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến đóng góp,bình thường
không có ý kiến đóng góp,bình thường
không có ý kiến đóng góp khác,bình thường
Không có ý kiến đóng góp khác,bình thường
không có ý kiến đóng góp khác,bình thường
không có ý kiến đóng góp khác,bình thường
không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
không có ý kiến gì,bình thường
Không có ý kiến gì ,bình thường
Không có ý kiến gì ,bình thường
không có ý kiến gì ạ,bình thường
không có ý kiến gì khác,bình thường
không có ý kiến gì khác,bình thường
Không có ý kiến gì khác,bình thường
Không có ý kiến gì thêm,bình thường
không có ý kiến gì thêm,bình thường
không có ý kiến gì thêm,bình thường
Không có ý kiến gì thêm,bình thường
Không có y kiến khác,bình thường
Không có ý kiên khác,bình thường
không có ý kiến khác,bình thường
không có ý kiến khác,bình thường
Không có ý kiến khác,bình thường
không có ý kiến khác ,bình thường
không có ý kiến khác ,bình thường
Không có ý kiến khác.,bình thường
Không có ý kiến khác.,bình thường
Không có ý kiến nào khác,bình thường
Không có ý kiến nào khác,bình thường
không có ý kiến thêm,bình thường
không có ý kiến thêm,bình thường
không có ý kiến thêm,bình thường
không có ý kiến về môn học này,bình thường
không có yêu cầu gì,bình thường
không coa,bình thường
không còn ý kiến gì,bình thường
không đạt hiểu quả 100% so với học trực tiếp,tệ
Không dễ tiếp thu bài học,tệ
Không được lên trường học và trải nghiệm ,tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả như học trực tiếp,rất tệ
"Không phải mất thời gian đến trường như trước nữa,chủ động và có trách nhiệm trong việc học hơn,có nhiều thời gian chuẩn bị cho việc học tốt hơn,làm việc nhóm tích cực và mọi người hỗ trợ nhau tốt hơn khi học trực tiếp.",rất tốt
Không sợ lây covid. Đi học trực tiếp ớn quá. Ảnh hưởng sức khỏe. Có tiền chẳng đánh đổi được. Ráng học ra trường. Ngán quá. ,bình thường
không thể thực hành tại trường,tệ
"Không tiếp thu được hết nội dung của bài học, ít áp lực hơn, kết quả học tập cao hơn so với học trực tiếp nhưng việc học trực tiếp có vẻ sẽ tốt cho bản thân hơn.",không liên quan
"Không tiếp thu được hết nội dung của bài học, ít áp lực hơn, kết quả học tập cao hơn so với học trực tiếp nhưng việc học trực tiếp có vẻ sẽ tốt cho bản thân hơn.",không liên quan
Không tiếp thu tốt bài không hiểu bài bằng học trực tiếp,tệ
"không tốn thời gian di chuyển lên lớp, thể học bất cứ đâu ",tốt
khong y kien,bình thường
khong y kien,bình thường
khong y kien,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ạ ,bình thường
không ý kiến đongs góp,bình thường
không ý kiến gì thêm,bình thường
không ý kiến gì thêm,bình thường
Không ý kiến.,bình thường
Không.,bình thường
Không. Ó ý kiến,bình thường
Khoong,bình thường
kkhông có,bình thường
Kncos,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
KO,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko ,bình thường
ko ,bình thường
ko ,bình thường
Ko ạ,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
Ko có ,bình thường
Ko có ạ,bình thường
Ko có ạ,bình thường
Ko có gì,bình thường
Ko có ý kiến,bình thường
Ko có ý kiến,bình thường
Ko có ý kiến,bình thường
Ko coá,bình thường
Ko coá,bình thường
ko khác nhau nhiều quan trọng do bản thân mình tự học,bình thường
Ko ý kiên,bình thường
Ko ý kiến,bình thường
Ko ý kiến,bình thường
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
l;inh hoạt thời gian,tốt
Làm chủ được thời gian ,không liên quan
M,không liên quan
"m muốn có bản ghi lại bài giảng mỗi khi học ,để có thể xem lại bài giảng",không liên quan
Mạng internet chưa ổn định,tệ
Mạng internet chưa ổn định ,tệ
Mạng internet không ổn định,tệ
Mạng internet không ổn định,tệ
Mạng internet không ổn định ảnh hưởng đến giờ học,tệ
mạng internet thiếu ổn định ảnh hưởng tới thời gian tham gia tiết học ,tệ
Mạng không ổn định khó tiếp thu,tệ
"Micro của thầy hơi nhỏ vs rè, nhưng nghe cũng tạm được.",tệ
mọi thứ đều ổn ,tốt
Mọi thứ đều ổn ,tốt
môn học hay ,tốt
"mong được xuông trường học off , học online mạng ở nhà rất yếu lag vs chập chờn",rất tệ
mong giảng viên chú ý đến sinh viên nhiều hơn,rất tệ
Mong giảng viên nhiệt tình hơn ,tệ
"Mong nhà trường nếu có còn học onl, những môn thực hành ko nên để vào đki môn học cho sv vì tụi e ng sẽ có laptop ng sẽ ko có. Môn học lần đầu tiên cũng ko thể biết đc môn này có cần tới laptop hay ko",rất tệ
Mong sẽ được học online trong thời gian tiếp theo,tốt
Muốn học trực tiếp,tốt
N/A,không liên quan
N/A,không liên quan
N/A,không liên quan
Najwa,không liên quan
Nâng cao,tốt
Nên cho ít bài tập lại,tệ
Nên cho sinh viên thời gian khi làm bài kiểm tra,tệ
nên có option học online và học offline,không liên quan
nên để option học online và học offline,không liên quan
nên học off,không liên quan
Nên học off ,không liên quan
Nên học offline,không liên quan
nên học online ,không liên quan
nên học online hết kì 2. :)))),không liên quan
Nên nhiều video thực tế cho sinh viên,không liên quan
Nên triển khai học những môn như quốc phòng những môn đại cương theo phương thức online,không liên quan
nhà trường nên hỗ trợ thêm cho sinh viên,không liên quan
Như nhau ,bình thường
Nhược điểm khi học onl rất khó để giảng viên bao quát hết sinh viên,tệ
nhược diểm không phát huy hết sự sáng tạo của sinh viên ,bình thường
nhược điểm ko vui bằng học ở lớp,tệ
nhược điểm mạng yếu gây ảnh hưởng bài học,tệ
"Nhược điểm: giáo lưu với bạn bè bị hạn chế, ",tệ
nN,không liên quan
no,không liên quan
no,không liên quan
no,không liên quan
no cmt,không liên quan
no cmt,không liên quan
No comment,không liên quan
No comment,không liên quan
no more,không liên quan
no more,không liên quan
none,không liên quan
ok,bình thường
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
oke,tốt
Oke,tốt
Oke,tốt
Okela,tốt
ổn,tốt
ổn,tốt
Ổn định hơn học ở lớp,tốt
Phần mềm thực hành không tải được với nhiều laptop,tệ
Phat trien hon,tốt
phù hợp trong bối cảnh dịch bệnh,bình thường
phù hợp trong thời gian dịch bệnh,bình thường
Phù hợp trong tình hình dịch bệnh,bình thường
phù hợp với bối cảnh dịch bệnh,bình thường
Quá nhiều ưu điểm và k có khuyết điểm,bình thường
Quá nhiều ưu điểm và không có khuyết điểm,bình thường
qua tuyet voi,rất tốt
"quản lý được thời gian, hay bị mất mạng",tệ
"Quản lý được thời gian, tiếp thu bài tốt. Nhược điểm là đường truyền mạng đôi khi còn gặp trục trặc ảnh hưởng đến việc học nhưng không đáng kể.",bình thường
quản lý thời gian,bình thường
rất hay ,rất tốt
Rất hiệu quả cải thiện rất nhiều khi học online,rất tốt
Rất nhiều ưu điểm,rất tốt
Rất ổn,rất tốt
"Rất thuận tiện cho việc di chuyển, cần phát huy học online hơn",rất tốt
Rất tốt ạ,rất tốt
Rất tốt ạ,rất tốt
Rất tốt và tiện lợi ,rất tốt
"Rất tốt, mong được học onl tiếp ạ",rất tốt
s,không liên quan
Sắp xếp thời gian học tập phù hợp với sinh viên,không liên quan
sd,không liên quan
sẽ khó hiễu bài hơn khi học online,không liên quan
Sẽ không hiểu bài nếu mạng có vđề,không liên quan
Sinh viên khó hiểu bài,không liên quan
Sinh viên nên tương tác với nhau nhiều hơn,không liên quan
"So với học trực tuyến, học trực tiếp sẽ tốt hơn",không liên quan
so vs học trức tiếp học online không hiểu gì cả,không liên quan
srdyjf,không liên quan
T,không liên quan
T,không liên quan
T,không liên quan
Tạm ổn,bình thường
"Tận tình,mạng lag",tốt
Tạo điều kiện cho sv có thể học khi mùa dịch bệnh,không liên quan
Tất cả đều rốt ,rất tốt
"Thân thiện,tận tình,mạng lag",tốt
"Thầy Chính rất khó chịu với sinh viên, thầy rất hung dữ và cách thầy giao tiếp với sinh viên rất gắt gỏng, khó gần. Bạn bè cùng lớp và em ai ai cũng không thích học thầy. Đôi khi thầy còn lớn tiếng với sinh viên, không cho sinh viên có cơ hội để giảii thích. Học thầy Chính cực kỳ bị áp lực, nhưng chất lượng giảng dạy thì chẳng giúp sinh viên cao được. Em mong nhà trường Hutech có hành động để thay đổi giảng viên này ",bình thường
Thầy cô hỗ trợ ghi hình ghi âm lớp học online để sinh viên có thể xem lại nội dung buổi học,bình thường
Thầy dạy dễ hiểu,tốt
Thầy dạy hơi buồn ngủ,tệ
"Thầy giảng dạy nhiệt tình,tận tâm. Luôn đúng giờ, chia sẻ kinh nghiệm thực tế. Bao quát toàn bộ sinh viên",rất tốt
"Thầy khó và nghiêm khắc , nhưng e rất tôn trọng thầy dù e có rớt môn , ",rất tốt
Thầy rất nhiệt tình với lớp,rất tốt
"Thầy rất nhiệt tình, em thấy cách học này rất hiệu quả",rất tốt
"Thầy tận tâm , dễ thương , ",rất tốt
"Thầy tận tâm, chia sẻ kinh nghiệm thực tế rất bổ ích. Quan tâm, chú ý toàn bộ tất cả sinh viên. Tạo điều kiện cho sinh viên theo sát môn học",rất tốt
"thầy thân thiện, giảng bài rất dễ hiểu, tương tác tốt với sv",rất tốt
Thi onl hơi khó khăn,tệ
Thích học onl hơn off,tệ
thích học trực tiếp tại lớp,không liên quan
thích học trực tiếp tại lớp ,không liên quan
thiếu sự tương tác trực tiếp,không liên quan
thoải mái,tốt
"Thoải mái dễ hiểu, kết quả cao hơn so với học tại lớp",rất tốt
"Thoải mái hơn, khó khăn về kết nối, so với học trên lớp cũng tạm ổn",tốt
Thời gian chủ động,không liên quan
thú vị thoải mái,rất tốt
Thuận lợi không lo bị trễ giờ,bình thường
Thuận lợi về thời gian học; thoải mái ít gòbos,rất tốt
Thuận lợi việc chống dịch ,không liên quan
Thuận tiện cho việc học dễ thu xếp thời gian ,không liên quan
"Thuận tiện gần gũi với gia đình, nhưng không tham gia trực tiếp với giảng viên và các bạn cùng lớp",bình thường
"Thuận tiện và gần gũi với gia đình, không gặp trực tiếp giảng viên và các bạn trong lớp",bình thường
tiện lợi,rất tốt
tiện lợi,rất tốt
tiện lợi,rất tốt
tiện lợi cho học tập yên tĩnh,rất tốt
Tiện lợi cho SV hơn học trực tiếp về mặc di chuyển rất nhiều,rất tốt
"Tiện lợi cho việc di chuyển, khó tiếp thu bài hơn học offline",không liên quan
tiếp tục học onl,không liên quan
tiếp tục học online ạ ,không liên quan
"Tiếp tục học online để tiện lợi, thoải mái cho cả sinh viên và giảng viên, đồng thời an toàn sức khỏe",không liên quan
Tiết kiệm được thời gian ,tốt
"tiết kiệm được thời gian đi lại, em cảm thấy môn này học off sẽ tốt hơn ạ",tốt
tiết kiệm thời gian,tốt
tiết kiệm thời gian hơn,tốt
tiết kiệm thời gian hơn,tốt
tiết kiệm thời gian hơn,tốt
tiết kiệm thời gian so với học trực tiếp,tốt
TIẾT KIỆM THỜI GIAN VÀ AN TOÀN KHI ĐANG TRONG TÌNH HÌNH DỊCH BỆNH CĂNG THẲNG,tốt
TIẾT KIỆM THỜI GIAN VÀ AN TOÀN KHI ĐANG TRONG TÌNH HÌNH DỊCH BỆNH CĂNG THẲNG,tốt
TIẾT KIỆM THỜI GIAN VÀ AN TOÀN KHI ĐANG TRONG TÌNH HÌNH DỊCH BỆNH CĂNG THẲNG,tốt
"tiết kiệm xăng,tiền trọ,thời gian đi lại",tốt
Tôi không ý kiến ,bình thường
tôt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
Tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt,tốt
tốt,tốt
tốt,tốt
tốt,tốt
Tốt,tốt
Tốt,tốt
Tốt ,tốt
Tốt ,tốt
Tốt ,tốt
tốt ,tốt
tốt ,tốt
Tốt ,tốt
tốt ạ,tốt
tốt hiệu quả ( hơi bù ngủ xíu vì ngồi lâu ạ),tốt
tốt hơn học tại lớp,tốt
trực tiếp tại lớp dễ hiểu hơn ạ,tốt
Trường nhớ mở lớp học online nữa nhaaaa,không liên quan
Tui hài lòng  không ý kiến,rất tệ
Tui không ý kiến,bình thường
Tui không ý kiến ,bình thường
Tui không ý kiến ,bình thường
Tương đương,bình thường
Tuy đôi khi học online như vậy có chút khó khăn nhưng trong tình hình hiện nay thì được đi học là tốt lắm rồi ạ,rất tốt
tuyệt,rất tốt
Tuyệt vời,
Tuyệt vời quá không có gì góp ý,bình thường
Ưu điểm : có thể trao đổi tài liệu và làm việc nhóm rất nhanh,rất tốt
"ưu điểm có thể coi lại bài giảng nhiều lần,",tốt
Ưu điểm dễ dàng lưu trữ kiến thức và tài liệu,tốt
Ưu điểm dễ lưu trữ,tốt
Ưu điểm dễ lưu trữ bài ,tốt
Ưu điểm học online thì quá rõ ràng. Nhược điểm là không gặp mặt các bạn và giảng viên trực tiếp được. Kết quả tốt hơn so với học tại lớp.,bình thường
Ưu điểm học online: tiết kiệm được thời gian di chuyển. Nhược điểm: gặp nhiều khó khăn trong việc đăng nhập các trang bài tập thầy cô gửi do mạng yếu không ổn định. ,bình thường
"Ưu điểm khi học online là không bị gò bó thời gian, không sợ trễ giờ học. Nhược điểm là online không nắm chắc được bài giảng so với offline",bình thường
ưu điểm khi học online là trong thời gian dịch mình vẫn còn có thể học và kiểm tra đánh giá dù không trực tiếp nhưng nó vẫn giúp ta không bị bỏ lỡ thời gian học tập còn về phần nhược điểm thì ta bị hạn chế nhiều mặt như trao đổi với giáo viên về học tập hay là các bài nhóm ta chưa phát huy hiệu quả hết. ,bình thường
Ưu điểm không cần đi lại nhiều,bình thường
Ưu điểm không cần đi lại nhiều,bình thường
ưu điểm là đường truyền kém,không liên quan
Ưu điểm là học ở nhà thoải mái hơn .nhược điểm khó hiểu bài .học trực tiếp hiểu quả hơn ,rất tốt
Ưu điểm là sinh viên có thể chủ động thời gian học.,rất tốt
"Ưu điểm thoái mái, khuyết ko hiểu đc bài",tệ
"ưu điểm tiện cho việc không cần di chuyển đến trường tốn nhiều thời gian , nhược điểm xảy ra các sự cố về internet",bình thường
Ưu điểm tiện lợi,tốt
Ưu điểm vẫn là thoải mái tại nhà mà vẫn học được.,tốt
"Ưu điểm: Áp lực giảm bớt, bài giảng tốt. Nhước điểm: Trục trặc về mạng",tốt
ưu điểm: chấm điểm công bằng. nhược điểm: có lúc la mắng sinh viên nhưng không nhiều ,bình thường
"ưu điểm: chủ động được thời gian, nhược điểm: không tập trung khi học ",bình thường
Ưu điểm: có thể học ở nhà không mất thời gian. Nhược điểm: mức độ tương tác với giảng viên không cao như trên lớp,bình thường
"Ưu điểm: có thể học thoải mái vd: nằm, ăn... Nhược điểm: trong quá trình dậy không trực tiếp sẽ không tiến bộ bằng học trực tiếp, kết quả cao ",bình thường
Ưu điểm: có thể vừa học vừa làm được những việc khác. nhược điểm: mất điện hay mạng yếu dẫn đến không theo kịp bài học,bình thường
"ưu điểm: dễ tập trung học tập, kết quả tốt hơn so với trực tiếp tại lớp",rất tốt
"Ưu điểm: đi học đúng giờ, hiểu biết thêm về các phần mềm và sử dụng nhiều công cụ tin học văn phòng & Nhược điểm: Internet có khi không ổn định, mỏi mắt.",bình thường
"Ưu điểm: gv và sinh viên có sự tương tác tốt, kết quả: tốt",rất tốt
"ưu điểm: học được ở nhiều nơi, nhược điểm: mất mạng, mất điện dẫn đến không theo kịp bài giảng ",tệ
"ưu điểm: học thấy thoải mãi, không quá áp lực, có thể làm việc trong quá trình học Nhược điểm: không được gặp bạn bè , thầy cô trực tiếp. ",bình thường
"Ưu điểm: khả năng giảm thiểu chi phí đi lại, tiết kiệm được thời gian và không gian học tập... Nhược điểm: Môi trường học không kích thích được sự chủ động và sáng tạo của học viên...  Kết quả so với học trực tiếp tại lớp: kết quả cao hơn học trực tiếp",bình thường
Ưu điểm: không gian học thoải mái dễ tập trung. Nhược điểm: không có,bình thường
"ưu điểm: phù hợp cho tình trạng dịch bệnh hiện nay, nhược điểm: khó tiếp thu bài học hơn học trực tiếp",bình thường
ưu điểm: quản lí được thời gian nhược điểm: đường truyền hay bị mất ,bình thường
"Ưu điểm: thoải mái cho sinh viên về thời gian, dễ trao đổi với giảng viên ",bình thường
"Ưu điểm: thời gian ổn thỏa, giảm áp lực tài chính: Nhược điểm: đường truyền yếu, ",bình thường
Ưu điểm: thuận tiện hơn trong đi lại và giờ giấc. Nhược điểm: nhiều bạn thiếu thiết bị để học và 1 số tham gia qua link nhưng không tham gia học,bình thường
Ưu điểm: Thuận tiện. Nhược điểm: Mạng thỉnh thoảng hơi yếu. Kết quả không có nhiều khác biệt.,bình thường
Ưu điểm: tiện lợi cho việc sắp xếp lịch học dễ hơn. Nhược điểm: do đường truyền mạng không ổn định nên không tiếp thu hiệu quả. Do chưa học trên lớp bao giờ nên cũng không biết được ạ,bình thường
"Ưu điểm: Tiết kiệm chi phí, thời gian ổn thỏa. Nhược điểm: Đường truyền yếu",bình thường
"Ưu điểm: tiết kiệm được khá nhiều thời gian, hiệu quả môn học đạt kết quả cao",bình thường
ưu điểm: tối ưu trong thời gian dịch bệnh,không liên quan
ưu: linh hoạt thời gian/ đảm bảo an toàn trong tình hình dịch,không liên quan
uu; tiết kiệm thời gian. nhươc: mất mạng,không liên quan
Vẫn chưa nắm rõ được bài ạ,không liên quan
Vẫn thích học trực tiếp hơn ạ,không liên quan
"vào lớp đúng giờ, học ở mọi lúc mọi nơi. nhược điểm là mạng không ổn định, có thể ảnh hưởng do cúp điện",bình thường
"Việc học online chỉ có 1 khuyết điểm lớn nhất đó là đường truyền Internet còn lại thì ưu điểm rất nhiều, tôi được ở cạnh gia đình, cũng như đảm bảo an toàn cho mọi người xung quanh, kết quả học tập trực tuyến cao hơn so với truyền thống nhờ vào các đề thi dạng mở làm tăng tư duy, ứng dụng thực tế, và khiến tôi có thể được rèn luyện các kĩ năng tin học nhiều hơn.",tốt
"Việc học online là cần thiết trong thời buổi hiện nay, đảm bảo an toàn sức khỏe cho sinh viên và giảng viên. Hình thức học này vẫn đáp ứng được khả năng hiểu bài, tiếp cận tài liệu học tập và đạt mục tiêu môn học. Kết quả học tập có thể cao hơn so với học trực tiếp vì học và thi online tạo cảm giác thoải mái hơn cho sinh viên.",tốt
"Việc học online là cần thiết trong thời buổi hiện nay, đảm bảo an toàn sức khỏe cho sinh viên và giảng viên. Tuy nhiên, với cách giảng dạy và đánh giá của giảng viên, kết quả học tập trong lớp thấp hơn so với học trực tiếp, đề thi quá dài so với thời gian làm bài nên kết quả của môn học này sẽ bị ảnh hưởng. Kính mong xem xét và điều chỉnh cách đánh giá kết quả khách quan hơn. Cảm ơn !",tốt
Việc học online thuận lợi cho phát triển kiến thức công nghệ thông tin cho sinh viên nhưng có một vài khó khăn trong việc tiếp thu kiến thức,tốt
Vui,tốt
"Vui điểm số cao, cô vui tính",tốt
yên tĩnh không bị làm  phiền . khó hiểu bài . chậm hiểu hơn với việc học trục tiếp ,bình thường
yêu cô,không liên quan
yêu cô,không liên quan
yêu thầy,không liên quan
z,không liên quan
